*EVALUATION : PASA1701BN SANTANDER_ANALISIS SENSIBILIDAD                              DSSAT Cropping System Model Ver. 4.6.1.000 -release      JUL 21, 2017; 08:17:42

@RUN EXCODE        TN RN CR   ADAPS   ADAPM   PD1PS   PD1PM   PDFPS   PDFPM   MDAPS   MDAPM   HWAMS   HWAMM   PWAMS   PWAMM   H#AMS   H#AMM   HWUMS   HWUMM   H#UMS   H#UMM   CWAMS   CWAMM   BWAMS   BWAMM   LAIXS   LAIXM   HIAMS   HIAMM   THAMS   THAMM   GNAMS   GNAMM   CNAMS   CNAMM   SNAMS   SNAMM   GN%MS   GN%MM   CWAAS   CWAAM   CNAAS   CNAAM   L#SMS   L#SMM   GL%MS   GL%MM   CHTAS   CHTAM   R8APS   R8APM   EDAPS   EDAPM
 232 PASA1701BN     8  1 BN      35     -99      38     -99      48     -99      73     -99    3635     -99    4607     -99     903     -99  0.4026     -99    4.30     -99    5466     -99    1830     -99    2.86     -99   0.665     -99   78.91     -99     134     -99     162     -99       8     -99    3.68     -99     937     -99      30     -99    7.13     -99    2.66     -99    0.44     -99      80     -99       6     -99
 233 PASA1701BN     8  1 BN      35     -99      37     -99      48     -99      75     -99    3592     -99    4593     -99     940     -99  0.3821     -99    4.30     -99    5432     -99    1840     -99    2.60     -99   0.661     -99   78.21     -99     131     -99     160     -99       8     -99    3.66     -99     934     -99      29     -99    7.04     -99    2.53     -99    0.42     -99      82     -99       5     -99
 234 PASA1701BN     8  1 BN      36     -99      39     -99      49     -99      77     -99    3592     -99    4585     -99     922     -99  0.3896     -99    4.30     -99    5389     -99    1800     -99    2.53     -99   0.667     -99   78.35     -99     132     -99     159     -99       8     -99    3.66     -99     911     -99      29     -99    6.97     -99    2.47     -99    0.40     -99      84     -99       5     -99
 235 PASA1701BN     8  1 BN      35     -99      38     -99      48     -99      75     -99    3591     -99    4612     -99     904     -99  0.3974     -99    4.30     -99    5436     -99    1840     -99    2.67     -99   0.661     -99   77.86     -99     132     -99     160     -99       8     -99    3.67     -99     919     -99      29     -99    6.98     -99    2.58     -99    0.42     -99      82     -99       5     -99
 236 PASA1701BN     8  1 BN      35     -99      38     -99      47     -99      73     -99    3765     -99    4783     -99     948     -99  0.3973     -99    4.30     -99    5618     -99    1850     -99    2.94     -99   0.670     -99   78.73     -99     139     -99     167     -99       8     -99    3.69     -99     974     -99      31     -99    7.13     -99    2.62     -99    0.44     -99      80     -99       6     -99
 237 PASA1701BN     8  1 BN      35     -99      37     -99      47     -99      74     -99    3606     -99    4661     -99     974     -99  0.3702     -99    4.30     -99    5551     -99    1950     -99    2.72     -99   0.650     -99   77.36     -99     132     -99     163     -99       9     -99    3.67     -99    1023     -99      32     -99    7.24     -99    2.58     -99    0.44     -99      81     -99       5     -99
 238 PASA1701BN     8  1 BN      35     -99      38     -99      47     -99      73     -99    3610     -99    4579     -99     907     -99  0.3981     -99    4.30     -99    5403     -99    1790     -99    2.85     -99   0.668     -99   78.83     -99     133     -99     160     -99       8     -99    3.68     -99     919     -99      29     -99    7.10     -99    2.59     -99    0.44     -99      80     -99       6     -99
 239 PASA1701BN     8  1 BN      36     -99      38     -99      48     -99      76     -99    3650     -99    4687     -99     967     -99  0.3775     -99    4.30     -99    5547     -99    1900     -99    2.69     -99   0.658     -99   77.87     -99     134     -99     163     -99       8     -99    3.66     -99     959     -99      30     -99    7.14     -99    2.50     -99    0.43     -99      83     -99       6     -99
 240 PASA1701BN     8  1 BN      37     -99      39     -99      50     -99      76     -99    3687     -99    4755     -99     990     -99  0.3723     -99    4.30     -99    5651     -99    1960     -99    2.73     -99   0.652     -99   77.53     -99     135     -99     166     -99       9     -99    3.67     -99    1017     -99      32     -99    7.13     -99    2.57     -99    0.43     -99      83     -99       6     -99
 241 PASA1701BN     8  1 BN      38     -99      41     -99      52     -99      80     -99    3820     -99    4856     -99     909     -99  0.4202     -99    4.30     -99    5814     -99    1990     -99    2.75     -99   0.657     -99   78.68     -99     139     -99     170     -99      10     -99    3.63     -99    1050     -99      33     -99    7.19     -99    2.48     -99    0.41     -99      87     -99       6     -99
 242 PASA1701BN     8  1 BN      36     -99      39     -99      49     -99      76     -99    3688     -99    4714     -99     948     -99  0.3892     -99    4.30     -99    5539     -99    1850     -99    2.55     -99   0.666     -99   78.23     -99     135     -99     164     -99       8     -99    3.67     -99     958     -99      30     -99    7.00     -99    2.56     -99    0.42     -99      83     -99       5     -99
 243 PASA1701BN     8  1 BN      33     -99      36     -99      45     -99      71     -99    3615     -99    4586     -99     897     -99  0.4031     -99    4.30     -99    5377     -99    1760     -99    2.76     -99   0.672     -99   78.82     -99     133     -99     160     -99       8     -99    3.69     -99     878     -99      28     -99    7.01     -99    2.63     -99    0.44     -99      78     -99       5     -99
 244 PASA1701BN     8  1 BN      38     -99      41     -99      51     -99      79     -99    3660     -99    4656     -99     921     -99  0.3975     -99    4.30     -99    5502     -99    1840     -99    2.42     -99   0.665     -99   78.60     -99     134     -99     162     -99       8     -99    3.65     -99     972     -99      31     -99    6.98     -99    2.52     -99    0.39     -99      86     -99       5     -99
 245 PASA1701BN     8  1 BN      37     -99      39     -99      50     -99      77     -99    3904     -99    4986     -99    1016     -99  0.3844     -99    4.30     -99    5909     -99    2010     -99    2.88     -99   0.661     -99   78.30     -99     143     -99     174     -99       9     -99    3.66     -99    1061     -99      34     -99    7.16     -99    2.54     -99    0.43     -99      84     -99       6     -99
 246 PASA1701BN     8  1 BN      36     -99      38     -99      49     -99      75     -99    3789     -99    4880     -99     940     -99  0.4032     -99    4.30     -99    5784     -99    1990     -99    2.81     -99   0.655     -99   77.64     -99     139     -99     170     -99       9     -99    3.68     -99    1052     -99      33     -99    7.28     -99    2.61     -99    0.45     -99      82     -99       6     -99
 247 PASA1701BN     8  1 BN      36     -99      39     -99      49     -99      77     -99    3964     -99    5044     -99     934     -99  0.4244     -99    4.30     -99    5910     -99    1950     -99    2.94     -99   0.671     -99   78.59     -99     145     -99     175     -99       8     -99    3.66     -99    1019     -99      32     -99    7.20     -99    2.52     -99    0.43     -99      84     -99       6     -99
 248 PASA1701BN     8  1 BN      36     -99      38     -99      48     -99      75     -99    3884     -99    4972     -99    1026     -99  0.3785     -99    4.30     -99    5906     -99    2020     -99    2.91     -99   0.658     -99   78.12     -99     143     -99     174     -99       9     -99    3.67     -99    1077     -99      34     -99    7.24     -99    2.56     -99    0.44     -99      82     -99       6     -99
 249 PASA1701BN     8  1 BN      36     -99      38     -99      49     -99      76     -99    3895     -99    4964     -99     970     -99  0.4016     -99    4.30     -99    5888     -99    1990     -99    2.91     -99   0.661     -99   78.46     -99     143     -99     173     -99       9     -99    3.67     -99    1025     -99      32     -99    7.16     -99    2.58     -99    0.43     -99      83     -99       6     -99
 250 PASA1701BN     8  1 BN      34     -99      36     -99      46     -99      71     -99    3781     -99    4811     -99     936     -99  0.4040     -99    4.30     -99    5659     -99    1880     -99    2.94     -99   0.668     -99   78.59     -99     139     -99     168     -99       8     -99    3.68     -99     964     -99      30     -99    7.07     -99    2.63     -99    0.45     -99      78     -99       5     -99
 251 PASA1701BN     8  1 BN      36     -99      39     -99      49     -99      76     -99    3901     -99    4949     -99     972     -99  0.4012     -99    4.30     -99    5771     -99    1870     -99    2.77     -99   0.676     -99   78.83     -99     143     -99     171     -99       8     -99    3.68     -99     954     -99      30     -99    6.99     -99    2.59     -99    0.41     -99      83     -99       6     -99
 252 PASA1701BN     8  1 BN      34     -99      37     -99      47     -99      74     -99    3825     -99    4886     -99     981     -99  0.3901     -99    4.30     -99    5696     -99    1870     -99    2.82     -99   0.671     -99   78.28     -99     140     -99     169     -99       8     -99    3.67     -99     913     -99      29     -99    6.90     -99    2.56     -99    0.42     -99      81     -99       5     -99
 253 PASA1701BN     8  1 BN      36     -99      39     -99      49     -99      76     -99    4014     -99    5131     -99    1023     -99  0.3923     -99    4.30     -99    6008     -99    1990     -99    3.00     -99   0.668     -99   78.24     -99     148     -99     178     -99       8     -99    3.68     -99    1001     -99      32     -99    7.05     -99    2.59     -99    0.43     -99      83     -99       6     -99
 254 PASA1701BN     8  1 BN      35     -99      37     -99      47     -99      73     -99    3835     -99    4887     -99     979     -99  0.3919     -99    4.30     -99    5764     -99    1930     -99    2.82     -99   0.665     -99   78.48     -99     141     -99     170     -99       8     -99    3.67     -99    1019     -99      32     -99    7.07     -99    2.60     -99    0.42     -99      80     -99       5     -99
 255 PASA1701BN     8  1 BN      33     -99      35     -99      45     -99      70     -99    3770     -99    4806     -99     959     -99  0.3933     -99    4.30     -99    5659     -99    1890     -99    2.84     -99   0.666     -99   78.44     -99     139     -99     168     -99       8     -99    3.68     -99     978     -99      31     -99    7.16     -99    2.64     -99    0.46     -99      77     -99       5     -99
 256 PASA1701BN     8  1 BN      35     -99      38     -99      47     -99      72     -99    3612     -99    4609     -99     914     -99  0.3952     -99    4.30     -99    5356     -99    1740     -99    2.82     -99   0.674     -99   78.37     -99     133     -99     160     -99       7     -99    3.69     -99     855     -99      27     -99    7.11     -99    2.65     -99    0.45     -99      79     -99       6     -99
 257 PASA1701BN     9  1 BN      36     -99      39     -99      49     -99      76     -99    3731     -99    4734     -99     916     -99  0.4073     -99    4.30     -99    5650     -99    1920     -99    2.71     -99   0.660     -99   78.82     -99     136     -99     165     -99       9     -99    3.65     -99    1033     -99      33     -99    7.39     -99    2.57     -99    0.46     -99      83     -99       5     -99
 258 PASA1701BN     9  1 BN      38     -99      41     -99      51     -99      79     -99    3708     -99    4709     -99     883     -99  0.4198     -99    4.30     -99    5561     -99    1850     -99    2.74     -99   0.667     -99   78.74     -99     136     -99     164     -99       8     -99    3.66     -99     993     -99      31     -99    7.26     -99    2.50     -99    0.43     -99      86     -99       6     -99
 259 PASA1701BN     9  1 BN      38     -99      41     -99      51     -99      78     -99    3643     -99    4613     -99     909     -99  0.4008     -99    4.30     -99    5718     -99    2080     -99    2.98     -99   0.637     -99   78.97     -99     133     -99     164     -99      11     -99    3.66     -99    1059     -99      34     -99    7.34     -99    2.59     -99    0.43     -99      85     -99       6     -99
 260 PASA1701BN     9  1 BN      36     -99      39     -99      48     -99      75     -99    3825     -99    4858     -99     944     -99  0.4053     -99    4.30     -99    5734     -99    1910     -99    2.95     -99   0.667     -99   78.73     -99     140     -99     169     -99       8     -99    3.67     -99    1026     -99      33     -99    7.46     -99    2.59     -99    0.47     -99      82     -99       6     -99
 261 PASA1701BN     9  1 BN      37     -99      40     -99      50     -99      77     -99    3837     -99    4870     -99     930     -99  0.4128     -99    4.30     -99    5755     -99    1920     -99    2.94     -99   0.667     -99   78.79     -99     141     -99     169     -99       8     -99    3.66     -99    1047     -99      33     -99    7.28     -99    2.57     -99    0.44     -99      84     -99       5     -99
 262 PASA1701BN     9  1 BN      38     -99      41     -99      51     -99      78     -99    3720     -99    4741     -99     904     -99  0.4113     -99    4.30     -99    5611     -99    1890     -99    2.74     -99   0.663     -99   78.46     -99     136     -99     165     -99       8     -99    3.65     -99    1046     -99      33     -99    7.26     -99    2.56     -99    0.44     -99      85     -99       5     -99
 263 PASA1701BN     9  1 BN      38     -99      40     -99      51     -99      78     -99    3694     -99    4725     -99     920     -99  0.4017     -99    4.30     -99    5621     -99    1930     -99    2.81     -99   0.657     -99   78.18     -99     135     -99     165     -99       9     -99    3.66     -99    1072     -99      34     -99    7.42     -99    2.54     -99    0.44     -99      85     -99       6     -99
 264 PASA1701BN     9  1 BN      37     -99      39     -99      49     -99      74     -99    3815     -99    4840     -99     953     -99  0.4004     -99    4.30     -99    5773     -99    1960     -99    3.00     -99   0.661     -99   78.82     -99     141     -99     170     -99       9     -99    3.69     -99    1114     -99      36     -99    7.57     -99    2.66     -99    0.48     -99      81     -99       6     -99
 265 PASA1701BN     9  1 BN      36     -99      39     -99      49     -99      76     -99    3750     -99    4794     -99     974     -99  0.3852     -99    4.30     -99    5698     -99    1950     -99    2.81     -99   0.658     -99   78.22     -99     137     -99     167     -99       9     -99    3.65     -99    1018     -99      32     -99    7.26     -99    2.53     -99    0.44     -99      83     -99       5     -99
 266 PASA1701BN     9  1 BN      38     -99      40     -99      51     -99      79     -99    3805     -99    4828     -99     956     -99  0.3980     -99    4.30     -99    5763     -99    1960     -99    2.68     -99   0.660     -99   78.80     -99     139     -99     169     -99       9     -99    3.65     -99    1077     -99      34     -99    7.41     -99    2.48     -99    0.43     -99      86     -99       5     -99
 267 PASA1701BN     9  1 BN      36     -99      39     -99      50     -99      76     -99    3739     -99    4802     -99     945     -99  0.3954     -99    4.30     -99    5687     -99    1950     -99    2.88     -99   0.657     -99   77.85     -99     137     -99     167     -99       9     -99    3.66     -99    1005     -99      32     -99    7.20     -99    2.57     -99    0.43     -99      83     -99       5     -99
 268 PASA1701BN     9  1 BN      36     -99      39     -99      49     -99      74     -99    3943     -99    5005     -99     989     -99  0.3988     -99    4.30     -99    5905     -99    1960     -99    3.15     -99   0.668     -99   78.78     -99     145     -99     175     -99       9     -99    3.68     -99    1068     -99      34     -99    7.37     -99    2.61     -99    0.47     -99      81     -99       6     -99
 269 PASA1701BN     9  1 BN      36     -99      38     -99      49     -99      76     -99    3888     -99    4989     -99    1021     -99  0.3808     -99    4.30     -99    5947     -99    2060     -99    2.94     -99   0.654     -99   77.94     -99     143     -99     174     -99       9     -99    3.67     -99    1116     -99      36     -99    7.48     -99    2.57     -99    0.46     -99      83     -99       5     -99
 270 PASA1701BN     9  1 BN      36     -99      39     -99      49     -99      75     -99    3744     -99    4745     -99     935     -99  0.4004     -99    4.30     -99    5737     -99    1990     -99    3.07     -99   0.653     -99   78.91     -99     137     -99     167     -99      10     -99    3.67     -99    1011     -99      32     -99    7.34     -99    2.62     -99    0.46     -99      82     -99       6     -99
 271 PASA1701BN     9  1 BN      37     -99      40     -99      50     -99      77     -99    3838     -99    4911     -99    1010     -99  0.3800     -99    4.30     -99    5840     -99    2000     -99    2.92     -99   0.657     -99   78.14     -99     141     -99     171     -99       9     -99    3.66     -99    1048     -99      33     -99    7.37     -99    2.50     -99    0.45     -99      84     -99       6     -99
 272 PASA1701BN     9  1 BN      38     -99      41     -99      51     -99      78     -99    3948     -99    5041     -99    1019     -99  0.3875     -99    4.30     -99    5994     -99    2050     -99    2.95     -99   0.659     -99   78.31     -99     145     -99     176     -99       9     -99    3.67     -99    1108     -99      35     -99    7.35     -99    2.55     -99    0.43     -99      85     -99       6     -99
 273 PASA1701BN     9  1 BN      39     -99      42     -99      53     -99      82     -99    4015     -99    5093     -99     948     -99  0.4234     -99    4.30     -99    6193     -99    2180     -99    2.96     -99   0.648     -99   78.84     -99     146     -99     179     -99      11     -99    3.63     -99    1134     -99      36     -99    7.38     -99    2.50     -99    0.44     -99      89     -99       6     -99
 274 PASA1701BN     9  1 BN      37     -99      40     -99      50     -99      77     -99    3832     -99    4889     -99     980     -99  0.3911     -99    4.30     -99    5768     -99    1940     -99    2.76     -99   0.664     -99   78.38     -99     141     -99     170     -99       8     -99    3.67     -99    1047     -99      33     -99    7.25     -99    2.55     -99    0.42     -99      84     -99       5     -99
 275 PASA1701BN     9  1 BN      35     -99      37     -99      47     -99      73     -99    3823     -99    4850     -99     946     -99  0.4040     -99    4.30     -99    5769     -99    1950     -99    2.92     -99   0.663     -99   78.83     -99     141     -99     170     -99       9     -99    3.68     -99    1065     -99      34     -99    7.51     -99    2.64     -99    0.49     -99      80     -99       5     -99
 276 PASA1701BN     9  1 BN      39     -99      42     -99      53     -99      80     -99    3870     -99    4923     -99     967     -99  0.4001     -99    4.30     -99    5826     -99    1960     -99    2.62     -99   0.664     -99   78.62     -99     142     -99     172     -99       9     -99    3.66     -99    1052     -99      33     -99    7.20     -99    2.50     -99    0.42     -99      87     -99       5     -99
 277 PASA1701BN     9  1 BN      38     -99      41     -99      51     -99      78     -99    4088     -99    5208     -99    1051     -99  0.3888     -99    4.30     -99    6197     -99    2110     -99    3.11     -99   0.660     -99   78.51     -99     150     -99     182     -99      10     -99    3.66     -99    1152     -99      37     -99    7.38     -99    2.55     -99    0.45     -99      85     -99       6     -99
 278 PASA1701BN     9  1 BN      37     -99      40     -99      50     -99      77     -99    4059     -99    5188     -99     977     -99  0.4154     -99    4.30     -99    6159     -99    2100     -99    3.02     -99   0.659     -99   78.24     -99     149     -99     181     -99       9     -99    3.68     -99    1148     -99      37     -99    7.52     -99    2.61     -99    0.46     -99      84     -99       6     -99
 279 PASA1701BN     9  1 BN      37     -99      40     -99      51     -99      78     -99    4135     -99    5259     -99     971     -99  0.4258     -99    4.30     -99    6196     -99    2060     -99    3.17     -99   0.667     -99   78.62     -99     151     -99     182     -99       9     -99    3.66     -99    1115     -99      35     -99    7.44     -99    2.53     -99    0.45     -99      85     -99       6     -99
 280 PASA1701BN     9  1 BN      37     -99      40     -99      50     -99      76     -99    4046     -99    5166     -99    1059     -99  0.3821     -99    4.30     -99    6181     -99    2140     -99    3.12     -99   0.655     -99   78.32     -99     148     -99     181     -99      10     -99    3.67     -99    1175     -99      37     -99    7.49     -99    2.56     -99    0.46     -99      83     -99       6     -99
 281 PASA1701BN     9  1 BN      37     -99      40     -99      50     -99      77     -99    4083     -99    5204     -99    1001     -99  0.4077     -99    4.30     -99    6187     -99    2100     -99    3.13     -99   0.660     -99   78.46     -99     150     -99     182     -99      10     -99    3.66     -99    1116     -99      35     -99    7.38     -99    2.59     -99    0.45     -99      84     -99       6     -99
 282 PASA1701BN     9  1 BN      35     -99      38     -99      47     -99      73     -99    4042     -99    5125     -99     987     -99  0.4094     -99    4.30     -99    6071     -99    2030     -99    3.18     -99   0.666     -99   78.88     -99     149     -99     180     -99       9     -99    3.69     -99    1061     -99      34     -99    7.31     -99    2.61     -99    0.47     -99      80     -99       5     -99
 283 PASA1701BN     9  1 BN      38     -99      40     -99      50     -99      77     -99    4038     -99    5160     -99    1038     -99  0.3891     -99    4.30     -99    6098     -99    2060     -99    2.95     -99   0.662     -99   78.26     -99     149     -99     180     -99       9     -99    3.68     -99    1136     -99      36     -99    7.44     -99    2.60     -99    0.46     -99      84     -99       6     -99
 284 PASA1701BN     9  1 BN      35     -99      38     -99      48     -99      75     -99    4000     -99    5102     -99    1019     -99  0.3927     -99    4.30     -99    5977     -99    1980     -99    3.04     -99   0.669     -99   78.39     -99     147     -99     177     -99       8     -99    3.67     -99    1007     -99      32     -99    7.15     -99    2.55     -99    0.43     -99      82     -99       5     -99
 285 PASA1701BN     9  1 BN      38     -99      40     -99      51     -99      77     -99    4107     -99    5264     -99    1074     -99  0.3823     -99    4.30     -99    6292     -99    2180     -99    3.16     -99   0.653     -99   78.02     -99     151     -99     184     -99      10     -99    3.67     -99    1195     -99      38     -99    7.51     -99    2.60     -99    0.46     -99      84     -99       6     -99
 286 PASA1701BN     9  1 BN      36     -99      39     -99      48     -99      75     -99    4124     -99    5236     -99    1036     -99  0.3982     -99    4.30     -99    6180     -99    2060     -99    3.05     -99   0.667     -99   78.77     -99     151     -99     182     -99       9     -99    3.66     -99    1116     -99      35     -99    7.31     -99    2.60     -99    0.45     -99      82     -99       5     -99
 287 PASA1701BN     9  1 BN      34     -99      36     -99      46     -99      72     -99    4020     -99    5097     -99     993     -99  0.4049     -99    4.30     -99    6046     -99    2030     -99    3.08     -99   0.665     -99   78.86     -99     148     -99     179     -99       9     -99    3.69     -99    1077     -99      34     -99    7.42     -99    2.63     -99    0.48     -99      79     -99       5     -99
 288 PASA1701BN     9  1 BN      37     -99      39     -99      49     -99      74     -99    3831     -99    4879     -99     971     -99  0.3946     -99    4.30     -99    5753     -99    1920     -99    2.98     -99   0.666     -99   78.52     -99     141     -99     170     -99       8     -99    3.69     -99    1031     -99      33     -99    7.58     -99    2.65     -99    0.49     -99      81     -99       6     -99
 289 PASA1701BN    10  1 BN      37     -99      40     -99      50     -99      77     -99    3867     -99    4905     -99     947     -99  0.4083     -99    4.30     -99    5887     -99    2020     -99    2.89     -99   0.657     -99   78.83     -99     141     -99     171     -99      10     -99    3.65     -99    1117     -99      36     -99    7.61     -99    2.58     -99    0.48     -99      84     -99       5     -99
 290 PASA1701BN    10  1 BN      40     -99      43     -99      53     -99      81     -99    3904     -99    4958     -99     919     -99  0.4247     -99    4.30     -99    5910     -99    2010     -99    2.90     -99   0.661     -99   78.74     -99     143     -99     173     -99       9     -99    3.65     -99    1150     -99      37     -99    7.65     -99    2.52     -99    0.46     -99      88     -99       6     -99
 291 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      79     -99    3756     -99    4755     -99     940     -99  0.3994     -99    4.30     -99    5975     -99    2220     -99    3.18     -99   0.629     -99   78.99     -99     137     -99     171     -99      12     -99    3.66     -99    1151     -99      37     -99    7.58     -99    2.58     -99    0.46     -99      86     -99       6     -99
 292 PASA1701BN    10  1 BN      37     -99      40     -99      50     -99      76     -99    3983     -99    5062     -99     984     -99  0.4046     -99    4.30     -99    5992     -99    2010     -99    3.15     -99   0.665     -99   78.69     -99     146     -99     177     -99       9     -99    3.67     -99    1105     -99      35     -99    7.66     -99    2.57     -99    0.49     -99      83     -99       6     -99
 293 PASA1701BN    10  1 BN      38     -99      41     -99      51     -99      78     -99    3996     -99    5070     -99     954     -99  0.4189     -99    4.30     -99    6012     -99    2020     -99    3.15     -99   0.665     -99   78.81     -99     146     -99     177     -99       9     -99    3.66     -99    1137     -99      36     -99    7.50     -99    2.57     -99    0.45     -99      85     -99       5     -99
 294 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      79     -99    3837     -99    4886     -99     920     -99  0.4172     -99    4.30     -99    5810     -99    1970     -99    2.93     -99   0.660     -99   78.53     -99     140     -99     170     -99       9     -99    3.65     -99    1138     -99      36     -99    7.51     -99    2.56     -99    0.45     -99      86     -99       5     -99
 295 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      80     -99    3919     -99    4984     -99     945     -99  0.4147     -99    4.30     -99    5966     -99    2050     -99    3.00     -99   0.657     -99   78.63     -99     143     -99     174     -99      10     -99    3.66     -99    1164     -99      37     -99    7.66     -99    2.55     -99    0.46     -99      87     -99       6     -99
 296 PASA1701BN    10  1 BN      38     -99      40     -99      50     -99      76     -99    3952     -99    5007     -99     986     -99  0.4009     -99    4.30     -99    6106     -99    2150     -99    3.21     -99   0.647     -99   78.93     -99     145     -99     177     -99      11     -99    3.68     -99    1204     -99      39     -99    7.79     -99    2.68     -99    0.50     -99      83     -99       6     -99
 297 PASA1701BN    10  1 BN      37     -99      40     -99      50     -99      78     -99    4027     -99    5114     -99    1012     -99  0.3978     -99    4.30     -99    6087     -99    2060     -99    3.00     -99   0.662     -99   78.74     -99     147     -99     179     -99       9     -99    3.66     -99    1110     -99      35     -99    7.50     -99    2.51     -99    0.47     -99      85     -99       5     -99
 298 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      80     -99    3957     -99    5021     -99     987     -99  0.4007     -99    4.30     -99    6061     -99    2100     -99    2.89     -99   0.653     -99   78.81     -99     144     -99     176     -99      10     -99    3.64     -99    1168     -99      37     -99    7.65     -99    2.50     -99    0.47     -99      87     -99       5     -99
 299 PASA1701BN    10  1 BN      38     -99      40     -99      51     -99      78     -99    3929     -99    5061     -99    1026     -99  0.3830     -99    4.30     -99    6083     -99    2150     -99    3.02     -99   0.646     -99   77.62     -99     144     -99     177     -99      10     -99    3.67     -99    1191     -99      38     -99    7.65     -99    2.56     -99    0.47     -99      85     -99       5     -99
 300 PASA1701BN    10  1 BN      38     -99      40     -99      50     -99      76     -99    4049     -99    5129     -99    1020     -99  0.3970     -99    4.30     -99    6251     -99    2200     -99    3.27     -99   0.648     -99   78.94     -99     149     -99     182     -99      11     -99    3.68     -99    1264     -99      41     -99    7.85     -99    2.61     -99    0.50     -99      83     -99       6     -99
 301 PASA1701BN    10  1 BN      37     -99      40     -99      50     -99      77     -99    4041     -99    5179     -99    1061     -99  0.3810     -99    4.30     -99    6207     -99    2170     -99    3.15     -99   0.651     -99   78.02     -99     148     -99     181     -99      10     -99    3.67     -99    1203     -99      39     -99    7.70     -99    2.57     -99    0.48     -99      84     -99       5     -99
 302 PASA1701BN    10  1 BN      38     -99      40     -99      50     -99      76     -99    3936     -99    4992     -99     982     -99  0.4008     -99    4.30     -99    6031     -99    2100     -99    3.20     -99   0.653     -99   78.84     -99     145     -99     176     -99      10     -99    3.67     -99    1202     -99      38     -99    7.83     -99    2.60     -99    0.51     -99      83     -99       6     -99
 303 PASA1701BN    10  1 BN      38     -99      41     -99      51     -99      79     -99    4049     -99    5134     -99    1033     -99  0.3921     -99    4.30     -99    6178     -99    2130     -99    3.12     -99   0.655     -99   78.86     -99     148     -99     180     -99      10     -99    3.66     -99    1141     -99      36     -99    7.60     -99    2.49     -99    0.47     -99      86     -99       6     -99
 304 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      79     -99    4121     -99    5239     -99    1054     -99  0.3910     -99    4.30     -99    6261     -99    2140     -99    3.16     -99   0.658     -99   78.65     -99     151     -99     184     -99      10     -99    3.67     -99    1201     -99      38     -99    7.57     -99    2.54     -99    0.45     -99      86     -99       6     -99
 305 PASA1701BN    10  1 BN      41     -99      43     -99      55     -99      83     -99    4170     -99    5292     -99     984     -99  0.4236     -99    4.30     -99    6451     -99    2280     -99    3.10     -99   0.646     -99   78.79     -99     151     -99     186     -99      12     -99    3.62     -99    1313     -99      42     -99    7.79     -99    2.50     -99    0.46     -99      90     -99       6     -99
 306 PASA1701BN    10  1 BN      39     -99      41     -99      51     -99      79     -99    4050     -99    5145     -99    1023     -99  0.3957     -99    4.30     -99    6161     -99    2110     -99    2.91     -99   0.657     -99   78.71     -99     148     -99     180     -99      10     -99    3.66     -99    1231     -99      39     -99    7.73     -99    2.57     -99    0.47     -99      86     -99       5     -99
 307 PASA1701BN    10  1 BN      36     -99      38     -99      48     -99      74     -99    3973     -99    5037     -99     987     -99  0.4027     -99    4.30     -99    6043     -99    2070     -99    3.13     -99   0.658     -99   78.88     -99     146     -99     177     -99      10     -99    3.69     -99    1162     -99      37     -99    7.76     -99    2.63     -99    0.51     -99      81     -99       5     -99
 308 PASA1701BN    10  1 BN      41     -99      44     -99      54     -99      82     -99    4067     -99    5158     -99    1013     -99  0.4014     -99    4.30     -99    6174     -99    2110     -99    2.77     -99   0.659     -99   78.84     -99     149     -99     180     -99      10     -99    3.65     -99    1210     -99      39     -99    7.62     -99    2.51     -99    0.44     -99      89     -99       5     -99
 309 PASA1701BN    10  1 BN      39     -99      42     -99      52     -99      80     -99    4262     -99    5403     -99    1073     -99  0.3971     -99    4.30     -99    6513     -99    2250     -99    3.33     -99   0.654     -99   78.89     -99     156     -99     189     -99      11     -99    3.65     -99    1244     -99      40     -99    7.59     -99    2.56     -99    0.45     -99      87     -99       6     -99
 310 PASA1701BN    10  1 BN      38     -99      41     -99      51     -99      78     -99    4210     -99    5383     -99    1017     -99  0.4139     -99    4.30     -99    6426     -99    2220     -99    3.22     -99   0.655     -99   78.20     -99     155     -99     188     -99      10     -99    3.68     -99    1241     -99      40     -99    7.75     -99    2.61     -99    0.48     -99      85     -99       6     -99
 311 PASA1701BN    10  1 BN      39     -99      41     -99      52     -99      80     -99    4343     -99    5521     -99    1022     -99  0.4249     -99    4.30     -99    6618     -99    2270     -99    3.31     -99   0.656     -99   78.66     -99     159     -99     193     -99      11     -99    3.66     -99    1312     -99      42     -99    7.92     -99    2.53     -99    0.50     -99      87     -99       6     -99
 312 PASA1701BN    10  1 BN      38     -99      41     -99      51     -99      78     -99    4269     -99    5412     -99    1087     -99  0.3926     -99    4.30     -99    6559     -99    2290     -99    3.31     -99   0.651     -99   78.88     -99     156     -99     191     -99      11     -99    3.66     -99    1273     -99      41     -99    7.73     -99    2.56     -99    0.48     -99      85     -99       6     -99
